id,room_name,user_name,message,ai_message,ai_user_summary,send_in_mode_c,timestamp
579,6,喬峰,你叫什麼名字,與此無關,,,2025-07-13T02:20:56.395300+00:00
580,6,bro,現在幾點?,與此無關,,,2025-07-13T02:21:13.196172+00:00
581,6,喬峰,他寫了什麼話,與此無關,,,2025-07-13T02:21:17.693995+00:00
582,6,喬峰,我應該問你,與此無關,,,2025-07-13T02:21:45.112391+00:00
583,6,喬峰,我應該問你什麼問ㄊㄧ,與此無關,,,2025-07-13T02:21:51.651860+00:00
584,6,喬峰,／,與此無關,,,2025-07-13T02:21:55.015732+00:00
585,6,喬峰,？,與此無關,,,2025-07-13T02:21:56.965359+00:00
586,6,喬峰,那我現在應該要幹麻,與此無關,,,2025-07-13T02:22:32.032345+00:00
587,6,bro,請問題目中的男子與餐廳老闆認識嗎?,與此無關,,,2025-07-13T02:22:55.762353+00:00
588,6,喬峰,他要送老闆支票,與此無關,,,2025-07-13T02:23:04.124015+00:00
589,6,bro,支票是假的,否,,,2025-07-13T02:23:24.982176+00:00
590,6,bro,男子就是老闆,否,,,2025-07-13T02:23:47.267382+00:00
591,6,喬峰,服務生就是老闆,與此無關,,,2025-07-13T02:23:58.670677+00:00
592,6,bro,男子是老闆朋友,您所說的『朋友』，是指哪一方面的朋友？,,,2025-07-13T02:24:33.887584+00:00
593,6,bro,情義相挺的那種朋友,否,,,2025-07-13T02:25:20.861015+00:00
594,6,喬峰,男子,與此無關,,,2025-07-13T02:25:27.411977+00:00
595,6,喬峰,男子喜歡老闆,您所說的『喜歡』，是指哪一方面的喜歡？,,,2025-07-13T02:25:31.186609+00:00
596,6,bro,所以朋友方向是對的嗎?,您所說的『朋友方向』，是指哪一方面的方向？,,,2025-07-13T02:25:49.679588+00:00
597,6,喬峰,惺惺相惜,否,,,2025-07-13T02:26:10.026587+00:00
598,6,喬峰,因為男子是個大老闆出門不帶現金只會開支票,否,,,2025-07-13T02:26:58.176751+00:00
599,6,喬峰,因為男子是,與此無關,,,2025-07-13T02:27:19.868635+00:00
600,6,bro,喔我打錯了,與此無關,,,2025-07-13T02:27:25.536380+00:00
601,6,喬峰,因為男子是餐廳老闆的前同事,否,,,2025-07-13T02:27:29.111215+00:00
602,6,bro,餐廳是新開的嗎?,與此無關,,,2025-07-13T02:28:01.346736+00:00
603,6,喬峰,因為餐廳才剛開張,否,,,2025-07-13T02:28:17.486504+00:00
604,6,bro,老闆家裡有喜事嗎?,否,,,2025-07-13T02:28:19.141515+00:00
605,6,喬峰,因為男子想裝逼,您所說的『裝逼』，是指哪一方面的行為或動機？,,,2025-07-13T02:28:31.803743+00:00
606,6,bro,老闆要退休了嗎?,與此無關,,,2025-07-13T02:28:59.251701+00:00
607,6,喬峰,裝得自己很厲害開支票，結果支票金額跟帳單一樣而已,否,,,2025-07-13T02:29:01.415237+00:00
608,6,喬峰,因為男子是個怪咖,與此無關,,,2025-07-13T02:29:23.996522+00:00
609,6,喬峰,因為男子喜歡服務生,否,,,2025-07-13T02:30:03.547615+00:00
610,6,喬峰,因為男子想要追求服務生,否,,,2025-07-13T02:30:12.878832+00:00
611,6,喬峰,因為男子想要追求老闆,否,,,2025-07-13T02:30:17.406867+00:00
612,6,bro,老闆與男子的關係,與此無關,,,2025-07-13T02:30:50.307025+00:00
613,6,喬峰,男子,與此無關,,,2025-07-13T02:31:00.049805+00:00
614,6,喬峰,男子的支票是假的,否,,,2025-07-13T02:31:06.690449+00:00
615,6,喬峰,男子是公關公司,否,,,2025-07-13T02:31:23.643007+00:00
616,6,喬峰,男子想推銷,您所說的『推銷』，是指推銷什麼？,,,2025-07-13T02:31:30.983280+00:00
617,6,bro,想要吸引老闆注意?,您所說的『吸引老闆注意』，是指哪一方面的注意？,,,2025-07-13T02:32:09.353135+00:00
618,6,喬峰,他可能是戈登拉姆齊,否,,,2025-07-13T02:32:35.993818+00:00
